id	document	label	label_type	text	label_indices
2266	Google	0	[]	we respond to notices of alleged copyright infringement and terminate accounts of repeat infringers according to the process set out in the u.s. digital millennium copyright act .	[0]
2267	Google	0	[]	we provide information to help copyright holders manage their intellectual property online .	[0]
2268	Google	0	[]	if you think somebody is violating your copyrights and want to notify us , you can find information about submitting notices and google 's policy about responding to notices in our help center .	[0]
2269	Google	0	[]	some of our services allow you to upload , submit , store , send or receive content .	[0]
2270	Google	0	[]	you retain ownership of any intellectual property rights that you hold in that content .	[0]
2271	Google	0	[]	in short , what belongs to you stays yours .	[0]
2272	Google	0	[]	when you upload , submit , store , send or receive content to or through our services , you give google -lrb- and those we work with -rrb- a worldwide license to use , host , store , reproduce , modify , create derivative works -lrb- such as those resulting from translations , adaptations or other changes we make so that your content works better with our services -rrb- , communicate , publish , publicly perform , publicly display and distribute such content .	[0]
2273	Google	0	[]	the rights you grant in this license are for the limited purpose of operating , promoting , and improving our services , and to develop new ones .	[0]
2274	Google	0	[]	this license continues even if you stop using our services -lrb- for example , for a business listing you have added to google maps -rrb- .	[0]
2275	Google	0	[]	some services may offer you ways to access and remove content that has been provided to that service .	[0]
2276	Google	0	[]	also , in some of our services , there are terms or settings that narrow the scope of our use of the content submitted in those services .	[0]
2277	Google	0	[]	make sure you have the necessary rights to grant us this license for any content that you submit to our services .	[0]
2278	Google	0	[]	our automated systems analyze your content -lrb- including emails -rrb- to provide you personally relevant product features , such as customized search results , tailored advertising , and spam and malware detection .	[0]
2279	Google	0	[]	this analysis occurs as the content is sent , received , and when it is stored .	[0]
2280	Google	0	[]	if you have a google account , we may display your profile name , profile photo , and actions you take on google or on third-party applications connected to your google account -lrb- such as +1 's , reviews you write and comments you post -rrb- in our services , including displaying in ads and other commercial contexts .	[0]
2281	Google	0	[]	we will respect the choices you make to limit sharing or visibility settings in your google account .	[0]
2282	Google	0	[]	for example , you can choose your settings so your name and photo do not appear in an ad .	[0]
2283	Google	0	[]	you can find more information about how google uses and stores content in the privacy policy or additional terms for particular services .	[0]
2284	Google	0	[]	if you submit feedback or suggestions about our services , we may use your feedback or suggestions without obligation to you .	[0]
2285	Google	0	[]	when a service requires or includes downloadable software , this software may update automatically on your device once a new version or feature is available .	[0]
2286	Google	0	[]	some services may let you adjust your automatic update settings .	[0]
2287	Google	0	[]	google gives you a personal , worldwide , royalty-free , non-assignable and non-exclusive license to use the software provided to you by google as part of the services .	[0]
2288	Google	0	[]	this license is for the sole purpose of enabling you to use and enjoy the benefit of the services as provided by google , in the manner permitted by these terms .	[0]
2289	Google	0	[]	you may not copy , modify , distribute , sell , or lease any part of our services or included software , nor may you reverse engineer or attempt to extract the source code of that software , unless laws prohibit those restrictions or you have our written permission .	[0]
2290	Google	0	[]	open source software is important to us .	[0]
2291	Google	0	[]	some software used in our services may be offered under an open source license that we will make available to you .	[0]
2292	Google	0	[]	there may be provisions in the open source license that expressly override some of these terms .	[0]
2293	Google	0	[]	we are constantly changing and improving our services .	[0]
2294	Google	1	['CH']	we may add or remove functionalities or features .	[2]
2295	Google	1	['TER']	and we may suspend or stop a service altogether .	[8]
2296	Google	0	[]	you can stop using our services at any time , although we 'll be sorry to see you go .	[0]
2297	Google	1	['TER']	google may also stop providing services to you , or add or create new limits to our services at any time .	[8]
2298	Google	0	[]	we believe that you own your data and preserving your access to such data is important .	[0]
2299	Google	0	[]	if we discontinue a service , where reasonably possible , we will give you reasonable advance notice and a chance to get information out of that service .	[0]
2300	Google	0	[]	we provide our services using a commercially reasonable level of skill and care and we hope that you will enjoy using them .	[0]
2301	Google	0	[]	but there are certain things that we do n't promise about our services .	[0]
2302	Google	0	[]	other than as expressly set out in these terms or additional terms , neither google nor its suppliers or distributors make any specific promises about the services .	[0]
2303	Google	0	[]	for example , we do n't make any commitments about the content within the services , the specific functions of the services , or their reliability , availability , or ability to meet your needs .	[0]
2304	Google	0	[]	we provide the services `` as is '' .	[0]
2305	Google	0	[]	some jurisdictions provide for certain warranties , like the implied warranty of merchantability , fitness for a particular purpose and non-infringement .	[0]
2306	Google	0	[]	to the extent permitted by law , we exclude all warranties .	[0]
2307	Google	1	['LTD']	when permitted by law , google , and google 's suppliers and distributors , will not be responsible for lost profits , revenues , or data , financial losses or indirect , special , consequential , exemplary , or punitive damages .	[6]
2308	Google	1	['LTD']	to the extent permitted by law , the total liability of google , and its suppliers and distributors , for any claims under these terms , including for any implied warranties , is limited to the amount you paid us to use the services -lrb- or , if we choose , to supplying you the services again -rrb- .	[6]
2309	Google	1	['LTD']	in all cases , google , and its suppliers and distributors , will not be liable for any loss or damage that is not reasonably foreseeable .	[6]
2310	Google	0	[]	if you are using our services on behalf of a business , that business accepts these terms .	[0]
2311	Google	0	[]	it will hold harmless and indemnify google and its affiliates , officers , agents , and employees from any claim , suit or action arising from or related to the use of the services or violation of these terms , including any liability or expense arising from claims , losses , damages , suits , judgments , litigation costs and attorneys ' fees .	[0]
2312	Google	1	['CH']	we may modify these terms or any additional terms that apply to a service to , for example , reflect changes to the law or changes to our services .	[2]
2313	Google	1	['CH']	you should look at the terms regularly .	[2]
2314	Google	0	[]	we 'll post notice of modifications to these terms on this page .	[0]
2315	Google	0	[]	we 'll post notice of modified additional terms in the applicable service .	[0]
2316	Google	0	[]	changes will not apply retroactively and will become effective no sooner than fourteen days after they are posted .	[0]
2317	Google	0	[]	however , changes addressing new functions for a service or changes made for legal reasons will be effective immediately .	[0]
2318	Google	0	[]	if you do not agree to the modified terms for a service , you should discontinue your use of that service .	[0]
2319	Google	0	[]	if there is a conflict between these terms and the additional terms , the additional terms will control for that conflict .	[0]
2320	Google	0	[]	these terms control the relationship between google and you .	[0]
2321	Google	0	[]	they do not create any third party beneficiary rights .	[0]
2322	Google	0	[]	if you do not comply with these terms , and we do n't take action right away , this does n't mean that we are giving up any rights that we may have -lrb- such as taking action in the future -rrb- .	[0]
2323	Google	0	[]	if it turns out that a particular term is not enforceable , this will not affect any other terms .	[0]
2324	Google	1	['LAW']	the laws of california , u.s.a. , excluding california 's conflict of laws rules , will apply to any disputes arising out of or relating to these terms or the services .	[5]
2325	Google	1	['J']	all claims arising out of or relating to these terms or the services will be litigated exclusively in the federal or state courts of santa clara county , california , usa , and you and google consent to personal jurisdiction in those courts .	[4]
2326	Google	0	[]	for information about how to contact google , please visit our contact page .	[0]
2718	Expedia	0	[]	last revised on february 21 , 2018	[0]
2719	Expedia	0	[]	agreement between customer and expedia , inc. .	[0]
2720	Expedia	0	[]	welcome to the expedia.com website -lrb- the `` website '' -rrb- .	[0]
2721	Expedia	0	[]	this website is provided solely to assist customers in gathering travel information , determining the availability of travel -- related goods and services , making legitimate reservations or otherwise transacting business with travel suppliers , and for no other purposes .	[0]
2722	Expedia	0	[]	the terms `` we '' , `` us '' , `` our '' , `` expedia '' and `` expedia , inc. '' refer to expedia , inc. , a washington corporation , and its subsidiaries and corporate affiliates , including travelscape , llc , -lrb- collectively , the `` expedia companies '' -rrb- .	[0]
2723	Expedia	0	[]	`` expedia partner '' means any co-branded and/or linked website through which we provide links , content or service .	[0]
2724	Expedia	0	[]	the term `` you '' refers to the customer visiting the website and/or booking a reservation through us on this website , or through our customer service agents .	[0]
2725	Expedia	0	[]	this website is offered to you conditioned upon your acceptance without modification of all the terms , conditions , and notices set forth below -lrb- collectively , the `` terms of use '' or `` agreement '' -rrb- .	[0]
2726	Expedia	0	[]	please read these terms of use carefully , as they contain important information about limitations of liability and resolution of disputes through arbitration rather than in court .	[0]
2727	Expedia	0	[]	you should also read our privacy policy , which also governs your use of the website , and is incorporated by reference in this agreement .	[0]
2728	Expedia	1	['USE']	by accessing or using this website , booking any reservations for travel products or services on this website , or contacting our call center agents , you agree that the terms of use then in force shall apply .	[9]
2729	Expedia	1	['USE']	if you do not agree to the terms of use , please do not use or book any reservations through this website or our call center agents .	[9]
2730	Expedia	0	[]	as a condition of your use of this website , you warrant that :	[0]
2731	Expedia	0	[]	you are at least 18 years of age ;	[0]
2732	Expedia	0	[]	you possess the legal authority to create a binding legal obligation ;	[0]
2733	Expedia	0	[]	you will use this website in accordance with these terms of use ;	[0]
2734	Expedia	0	[]	you will only use this website to make legitimate reservations for you or for another person for whom you are legally authorized to act ;	[0]
2735	Expedia	0	[]	you will inform such other persons about the terms of use that apply to the reservations you have made on their behalf , including all rules and restrictions applicable thereto ;	[0]
2736	Expedia	0	[]	all information supplied by you on this website is true , accurate , current and complete ; and	[0]
2737	Expedia	0	[]	if you have an expedia.com account , you will safeguard your account information and will supervise and be completely responsible for any use of your account by you and anyone other than you .	[0]
2738	Expedia	0	[]	we retain the right at our sole discretion to deny access to anyone to this website and the services we offer , at any time and for any reason , including , but not limited to , for violation of these terms of use .	[0]
2739	Expedia	0	[]	expedia is committed to customer satisfaction , so if you have a problem or dispute , we will try to resolve your concerns .	[0]
2740	Expedia	0	[]	but if we are unsuccessful , you may pursue claims as explained in this section .	[0]
2741	Expedia	0	[]	you agree to give us an opportunity to resolve any disputes or claims relating in any way to the website , any dealings with our customer service agents , any services or products provided , any representations made by us , or our privacy policy -lrb- `` claims '' -rrb- by contacting expedia customer support or 1-877-787-7186 .	[0]
2742	Expedia	1	['A']	if we are not able to resolve your claims within 60 days , you may seek relief through arbitration or in small claims court , as set forth below .	[1]
2743	Expedia	1	['A']	any and all claims will be resolved by binding arbitration , rather than in court , except you may assert claims on an individual basis in small claims court if they qualify .	[1]
2744	Expedia	0	[]	this includes any claims you assert against us , our subsidiaries , travel suppliers or any companies offering products or services through us -lrb- which are beneficiaries of this arbitration agreement -rrb- .	[0]
2745	Expedia	0	[]	this also includes any claims that arose before you accepted these terms of use , regardless of whether prior versions of the terms of use required arbitration .	[0]
2746	Expedia	0	[]	there is no judge or jury in arbitration , and court review of an arbitration award is limited .	[0]
2747	Expedia	0	[]	however , an arbitrator can award on an individual basis the same damages and relief as a court -lrb- including statutory damages , attorneys ' fees and costs -rrb- , and must follow and enforce these terms of use as a court would .	[0]
2748	Expedia	1	['A']	arbitrations will be conducted by the american arbitration association -lrb- aaa -rrb- under its rules , including the aaa consumer rules .	[1]
2749	Expedia	0	[]	payment of all filing , administration and arbitrator fees will be governed by the aaa 's rules , except as provided in this section .	[0]
2750	Expedia	0	[]	if your total claims seek less than $ 10,000 , we will reimburse you for filing fees you pay to the aaa and will pay arbitrator 's fees .	[0]
2751	Expedia	0	[]	you may choose to have an arbitration conducted by telephone , based on written submissions , or in person in the state where you live or at another mutually agreed location .	[0]
2752	Expedia	0	[]	to begin an arbitration proceeding , you must send a letter requesting arbitration and describing your claims to `` expedia legal : arbitration claim manager , '' at expedia , inc. , 333 108th ave n.e. bellevue , wa 98004 .	[0]
2753	Expedia	0	[]	if we request arbitration against you , we will give you notice at the email address or street address you have provided .	[0]
2754	Expedia	0	[]	the aaa 's rules and filing instructions are available at www.adr.org or by calling 1-800-778-7879 .	[0]
2755	Expedia	0	[]	any and all proceedings to resolve claims will be conducted only on an individual basis and not in a class , consolidated or representative action .	[0]
2756	Expedia	0	[]	if for any reason a claim proceeds in court rather than in arbitration we each waive any right to a jury trial .	[0]
2757	Expedia	0	[]	the federal arbitration act and federal arbitration law apply to this agreement .	[0]
2758	Expedia	0	[]	an arbitration decision may be confirmed by any court with competent jurisdiction .	[0]
2759	Expedia	0	[]	the content and information on this website -lrb- including , but not limited to , price and availability of travel services -rrb- as well as the infrastructure used to provide such content and information , is proprietary to us or our suppliers and providers .	[0]
2760	Expedia	0	[]	while you may make limited copies of your travel itinerary -lrb- and related documents -rrb- for travel or service reservations booked through this website , you agree not to otherwise modify , copy , distribute , transmit , display , perform , reproduce , publish , license , create derivative works from , transfer , or sell or re-sell any information , software , products , or services obtained from or through this website .	[0]
2761	Expedia	0	[]	additionally , you agree not to :	[0]
2762	Expedia	0	[]	use this website or its contents for any commercial purpose ;	[0]
2763	Expedia	0	[]	make any speculative , false , or fraudulent reservation or any reservation in anticipation of demand ;	[0]
2764	Expedia	0	[]	access , monitor or copy any content or information of this website using any robot , spider , scraper or other automated means or any manual process for any purpose without our express written permission ;	[0]
2765	Expedia	0	[]	violate the restrictions in any robot exclusion headers on this website or bypass or circumvent other measures employed to prevent or limit access to this website ;	[0]
2766	Expedia	0	[]	take any action that imposes , or may impose , in our discretion , an unreasonable or disproportionately large load on our infrastructure ;	[0]
2767	Expedia	0	[]	deep -- link to any portion of this website -lrb- including , without limitation , the purchase path for any travel services -rrb- for any purpose without our express written permission ; or	[0]
2768	Expedia	0	[]	`` frame '' , `` mirror '' or otherwise incorporate any part of this website into any other website without our prior written authorization .	[0]
2769	Expedia	0	[]	if your booking or account shows signs of fraud , abuse or suspicious activity , expedia may cancel any travel or service reservations associated with your name , email address or account , and close any associated expedia accounts .	[0]
2770	Expedia	0	[]	if you have conducted any fraudulent activity , expedia reserves the right to take any necessary legal action and you may be liable for monetary losses to expedia , including litigation costs and damages .	[0]
2771	Expedia	0	[]	to contest the cancellation of a booking or freezing or closure of an account , please contact expedia customer service .	[0]
2772	Expedia	0	[]	expedia inc. believes in protecting your privacy .	[0]
2773	Expedia	0	[]	please click here to review our current privacy policy , which also governs your use of the website and , as stated above , is incorporated by reference , to understand our practices : privacy policy .	[0]
2774	Expedia	0	[]	additional terms and conditions will apply to your reservation and purchase of travel -- related goods and services that you select .	[0]
2775	Expedia	0	[]	please read these additional terms and conditions carefully .	[0]
2776	Expedia	0	[]	in particular , if you have purchased an airfare , please ensure you read the full terms and conditions of carriage issued by the travel supplier , which can be found on the supplier 's website .	[0]
2777	Expedia	0	[]	you agree to abide by the terms and conditions of purchase imposed by any supplier with whom you elect to deal , including , but not limited to , payment of all amounts when due and compliance with the supplier 's rules and restrictions regarding availability and use of fares , products , or services .	[0]
2778	Expedia	0	[]	airfare is only guaranteed once the purchase has been completed and the tickets have been issued .	[0]
2779	Expedia	0	[]	airlines and other travel suppliers may change their prices without notice .	[0]
2780	Expedia	0	[]	we reserve the right to cancel your booking if full payment is not received in a timely fashion .	[0]
2781	Expedia	0	[]	expedia may offer you the opportunity to book a reservation for a combination of two one -- way tickets instead of a roundtrip ticket .	[0]
2782	Expedia	0	[]	combined one-way tickets may provide a greater choice of flights , are often cheaper and can be combined on the same airline or on different airlines .	[0]
2783	Expedia	0	[]	unlike roundtrip tickets , each one-way ticket is subject to its own rules , restrictions , and fees .	[0]
2784	Expedia	0	[]	if one of these flights is affected by an airline change -lrb- e.g. cancellation or rescheduling -rrb- that causes a customer to make changes to the other flight , the customer will be responsible for any fees incurred for making changes to the unaffected flight .	[0]
2785	Expedia	0	[]	for certain low-cost carriers , the price of your flight has been converted from a different currency for convenience purposes to provide you an estimate of the amount of the purchase in your local currency .	[0]
2786	Expedia	0	[]	as a result , when you book , the amount charged to your credit card by the airline may be slightly different due to currency fluctuations .	[0]
2787	Expedia	0	[]	your statement may also include a fee from your card issuer to process the transaction plus any applicable taxes for international purchases .	[0]
2788	Expedia	0	[]	federal law forbids the carriage of hazardous materials aboard aircraft in your luggage or on your person .	[0]
2789	Expedia	0	[]	a violation can result in five years ' imprisonment and penalties of $ 250,000 or more -lrb- 49 u.s.c. 5124 -rrb- .	[0]
2790	Expedia	0	[]	hazardous materials include explosives , compressed gases , flammable liquids and solids , oxidizers , poisons , corrosives and radioactive materials .	[0]
2791	Expedia	0	[]	examples : paints , lighter fluid , fireworks , tear gases , oxygen bottles , and radio-pharmaceuticals .	[0]
2792	Expedia	0	[]	there are special exceptions for small quantities -lrb- up to 70 ounces total -rrb- of medicinal and toilet articles carried in your luggage and certain smoking materials carried on your person .	[0]
2793	Expedia	0	[]	you acknowledge that some third-party providers offering certain services and/or activities may require you to sign their liability waiver prior to participating in the service and/or activity they offer .	[0]
2794	Expedia	0	[]	you understand that any violation of any such supplier 's rules and restrictions may result in cancellation of your reservation -lrb- s -rrb- , in your being denied access to the applicable travel product or services , in your forfeiting any monies paid for such reservation -lrb- s -rrb- , and/or in our debiting your account for any costs we incur as a result of such violation .	[0]
2795	Expedia	1	['LTD']	expedia is not liable for any costs incurred due to hotel relocation .	[6]
2796	Expedia	0	[]	travelers have many options on to help them find the perfect hotel , flight , car rental , cruise or activity .	[0]
2797	Expedia	0	[]	the `` sort '' settings at the top of the page allows travelers to order search results to their preference , whether based on price , verified review score , or other criteria .	[0]
2798	Expedia	0	[]	the `` filter '' settings also allow travelers to include or exclude various options to suit their travel needs .	[0]
2799	Expedia	0	[]	if no options are selected , we will show a range of relevant options in the search results , based on the criteria outlined below :	[0]
2800	Expedia	0	[]	lodging : our default sort order reflects the relevance of properties to your search criteria , as we want to make sure you are able to quickly and easily find the offer that is right for you .	[0]
2801	Expedia	0	[]	we measure relevance by taking into account factors like a property 's location , its review scores , the popularity of the property -lrb- measured by how many travelers on our sites make bookings at that property -rrb- , the quality of the content provided by the property , and the competitiveness of the property 's rates and availability , all relative to other properties meeting your chosen search criteria .	[0]
2802	Expedia	0	[]	the compensation which a property pays us for bookings made through our sites is also a factor for the relative ranking of properties with similar offers , based on the relevance factors described above .	[0]
2803	Expedia	0	[]	on our non-default sorts -lrb- e.g. , by price or by star rating -rrb- , properties with similar results will be ordered based on the factors above .	[0]
2804	Expedia	0	[]	flights : our default sort order is based on lowest price .	[0]
2805	Expedia	0	[]	in cases where two flights have the same price , the shorter flight is listed first .	[0]
2806	Expedia	0	[]	car rental : our default sort order is primarily driven by price , but we may consider other relevant factors such as popularity , customer reviews , convenience of pickup location , and car type or category .	[0]
2807	Expedia	0	[]	cruise : our default sort order is based on a number of relevant factors such as cruise line rating , ship rating , price per day , origin rating , destination rating , length of cruise , and booking window .	[0]
2808	Expedia	0	[]	activities : our default sort order is manually curated by expedia 's destination managers familiar with each market , taking into account such factors as price , popularity , distance from hotel options , and traveler feedback .	[0]
2809	Expedia	0	[]	vacation packages : when combining several different travel products into a vacation package , we use the criteria outlined above to determine the sort order for each product .	[0]
2810	Expedia	0	[]	additionally , we continually optimize our service to provide the best experience to travelers .	[0]
2811	Expedia	0	[]	accordingly , we may test different default sort order algorithms from time to time .	[0]
2812	Expedia	0	[]	you acknowledge that the expedia companies pre-negotiate certain room rates with hotel suppliers to facilitate the booking of reservations .	[0]
2813	Expedia	0	[]	you also acknowledge that the expedia companies provide you services to facilitate such booking of reservations for a consideration -lrb- the `` facilitation fee '' -rrb- .	[0]
2814	Expedia	0	[]	the room rate displayed on the website is a combination of the pre-negotiated room rate for rooms reserved on your behalf by the expedia companies and the facilitation fee retained by the expedia companies for their services .	[0]
2815	Expedia	0	[]	you authorize the expedia companies to book reservations for the total reservation price , which includes the room rate displayed on the website , plus tax recovery charges , service fees , and where applicable , taxes on the expedia companies ' services .	[0]
2816	Expedia	0	[]	you agree that your credit card will be charged by the expedia companies for the total reservation price .	[0]
2817	Expedia	0	[]	upon submitting your reservation request you authorize the expedia companies , including travelscape , llc , to facilitate hotel reservations on your behalf , including making payment arrangements with hotel suppliers .	[0]
2818	Expedia	0	[]	you acknowledge that except as provided below with respect to tax obligations on the amounts we retain for our services , the expedia companies do not collect taxes for remittance to applicable taxing authorities .	[0]
2819	Expedia	0	[]	the tax recovery charges on prepaid hotel transactions are a recovery of the estimated taxes -lrb- e.g. sales and use , occupancy , room tax , excise tax , value added tax , etc. -rrb- that the expedia companies pay to the hotel supplier for taxes due on the hotel 's rental rate for the room .	[0]
2820	Expedia	0	[]	the hotel suppliers invoice the expedia companies for certain charges , including tax amounts .	[0]
2821	Expedia	0	[]	the hotel suppliers are responsible for remitting applicable taxes to the applicable taxing jurisdictions .	[0]
2822	Expedia	0	[]	none of the expedia companies act as co-vendors with the supplier with whom we book or reserve our customer 's travel arrangements .	[0]
2823	Expedia	0	[]	taxability and the appropriate tax rate vary greatly by location .	[0]
2824	Expedia	0	[]	the actual tax amounts paid by the expedia companies to the hotel suppliers may vary from the tax recovery charge amounts , depending upon the rates , taxability , etc. in effect at the time of the actual use of the hotel by our customers .	[0]
2825	Expedia	0	[]	we retain service fees as additional compensation in servicing your travel reservation .	[0]
2826	Expedia	0	[]	service fees retained by the expedia companies for their services vary based on the amount and type of hotel reservation .	[0]
2827	Expedia	0	[]	you may cancel or change your prepaid hotel reservation , but you will be charged the cancellation or change fee indicated in the rules and restrictions for the hotel reservation .	[0]
2828	Expedia	0	[]	if you do not cancel or change your reservation before the cancellation policy period applicable to the hotel you reserved , which varies by hotel -lrb- usually 24 to 72 hours -rrb- prior to your date of arrival , you will be subject to a charge equal to applicable nightly rates , tax recovery charges and service fees .	[0]
2829	Expedia	0	[]	in the event you do not show for the first night of the reservation and plan to check-in for subsequent nights in your reservation , you must confirm the reservation changes with us no later than the date of the first night of the reservation to prevent cancellation of your reservation .	[0]
2830	Expedia	0	[]	you agree to pay any cancellation or change fees that you incur .	[0]
2831	Expedia	0	[]	in limited cases , some hotels do not permit changes to or cancellations of reservations after they are made , as indicated in the rules and restrictions for the hotel reservation .	[0]
2832	Expedia	0	[]	you agree to abide by the terms of use imposed with respect to your prepaid hotel reservations .	[0]
2833	Expedia	0	[]	sales , use and/or local hotel occupancy taxes are imposed on the amounts that we charge for our services -lrb- service fee and/or facilitation fee -rrb- in certain jurisdictions .	[0]
2834	Expedia	0	[]	the actual tax amounts on our services may vary depending on the rates in effect at the time of your hotel stay .	[0]
2835	Expedia	0	[]	you may not book reservations for more than 8 rooms online for the same hotel/stay dates .	[0]
2836	Expedia	0	[]	if we determine that you have booked reservations for more than 8 rooms in total in separate reservations , we may cancel your reservations , and charge you a cancellation fee , if applicable .	[0]
2837	Expedia	0	[]	if you paid a non-refundable deposit , your deposit will be forfeited .	[0]
2838	Expedia	0	[]	if you wish to book reservations for 9 or more rooms , you must contact expedia 's group travel specialists by phone at -lrb-800-rrb- 916-3290 or by filling out the group travel form online .	[0]
2839	Expedia	0	[]	one of our group travel specialists will research your request and contact you to complete your reservation .	[0]
2840	Expedia	0	[]	you may be asked to sign a written contract and/or pay a nonrefundable deposit .	[0]
2841	Expedia	0	[]	some hotel suppliers may require you to present a credit card or cash deposit upon check-in to cover additional expenses incurred during your stay .	[0]
2842	Expedia	0	[]	such deposit is unrelated to any payment received by expedia , inc. for your hotel booking .	[0]
2843	Expedia	0	[]	pay now or pay later details	[0]
2844	Expedia	0	[]	with certain hotels , you may be presented with the option to pay online now or pay later at the hotel .	[0]
2845	Expedia	0	[]	if you select the `` pay online now '' option , expedia will charge the amount to your credit card in us dollars immediately .	[0]
2846	Expedia	0	[]	if you select `` pay later at the hotel '' , the hotel will charge your credit card in the local currency at the time of your stay .	[0]
2847	Expedia	0	[]	please note that taxes and fees vary between the two payment options .	[0]
2848	Expedia	0	[]	tax rates and foreign exchange rates could change in the time between booking and stay .	[0]
2849	Expedia	0	[]	expedia coupons may only be applied to `` pay online now '' bookings .	[0]
2850	Expedia	0	[]	when available , expedia , inc. 's subsidiary , hotwire , inc. , may offer additional , discounted hotel booking options on the website .	[0]
2851	Expedia	0	[]	these hotels , called expedia unpublished rate hotels , are different from other hotels offered on the website in several important ways .	[0]
2852	Expedia	0	[]	the name and exact address of the hotel are not shown until after payment has been made for the booking .	[0]
2853	Expedia	0	[]	all bookings are final and can not be changed , refunded , exchanged , cancelled , or transferred to another party .	[0]
2854	Expedia	0	[]	your credit card will be charged for the amount shown even if you do not use the booking .	[0]
2855	Expedia	0	[]	room type will be determined by the hotel based on the number of guests provided at time of booking .	[0]
2856	Expedia	0	[]	all reservations are booked for stays in non-smoking rooms -lrb- subject to availability -rrb- .	[0]
2857	Expedia	0	[]	hotel room assignments are determined at check-in and upgrades are not available .	[0]
2858	Expedia	0	[]	the maximum number of expedia unpublished rate rooms that can be booked at one time is six .	[0]
2859	Expedia	0	[]	all expedia unpublished rate rooms will be booked under the same name , and the guest under whose name the reservation is made must be present at check-in .	[0]
2860	Expedia	0	[]	expedia unpublished rate hotels are not eligible for hotel reward or club programs .	[0]
2861	Expedia	0	[]	upon check-in , guests must present a valid id and credit card in their name -lrb- the amount of available credit required will vary by hotel -rrb- .	[0]
2862	Expedia	0	[]	debit cards may not be accepted .	[0]
2863	Expedia	0	[]	for information about tax recovery charges , service fees , and taxes on our services , where applicable , please see `` prepaid hotel reservations . ''	[0]
2864	Expedia	0	[]	your payment is processed in the united states , when we process your payment .	[0]
2865	Expedia	0	[]	when the travel supplier processes your payment , it will be processed in the country in which the travel supplier is based .	[0]
2866	Expedia	0	[]	expedia or the travel supplier may have to verify : -lrb- i -rrb- the validity of the payment card -lrb- through a charge of a nominal value that is either refunded within a few days or deducted from the final payment due to the travel supplier -rrb- and , -lrb- ii -rrb- the availability of funds on the payment card -lrb- to be confirmed by the bank issuing the your credit card -rrb- .	[0]
2867	Expedia	0	[]	some banks and credit card companies impose fees for international or cross border transactions .	[0]
2868	Expedia	0	[]	for instance , if you are making a booking using a us-issued card with a non-us merchant , your bank may charge you a cross border or international transaction fee .	[0]
2869	Expedia	0	[]	furthermore , booking international travel may be considered an international transaction by your bank or card company , since we may pass your card details to an international travel supplier to be charged .	[0]
2870	Expedia	0	[]	in addition , some banks and card companies impose fees for currency conversion .	[0]
2871	Expedia	0	[]	for instance , if you are making a booking in a currency other than the currency of your credit card , your credit card company may convert the booking amount to the currency of your credit card and charge you a conversion fee .	[0]
2872	Expedia	0	[]	the currency exchange rate and foreign transaction fee is determined solely by your bank on the day that they process the transaction .	[0]
2873	Expedia	0	[]	if you have any questions about these fees or the exchange rate applied to your booking , please contact your bank .	[0]
2874	Expedia	0	[]	if a currency convertor is available on the website , the following terms and conditions apply : currency rates are based on various publicly available sources and should be used as guidelines only .	[0]
2875	Expedia	0	[]	rates are not verified as accurate , and actual rates may vary .	[0]
2876	Expedia	0	[]	currency quotes are not updated every day .	[0]
2877	Expedia	0	[]	check the date on the currency converter feature for the day that currency was last updated .	[0]
2878	Expedia	0	[]	the information supplied by this application is believed to be accurate , but the expedia companies , the expedia partners , and/or our respective suppliers do not warrant or guarantee such accuracy .	[0]
2879	Expedia	0	[]	when using this information for any financial purpose , we advise you to consult a qualified professional to verify the accuracy of the currency rates .	[0]
2880	Expedia	0	[]	we do not authorize the use of this information for any purpose other than your personal use and you are expressly prohibited from the resale , redistribution , and use of this information for commercial purposes .	[0]
2881	Expedia	0	[]	the expedia rewards program -lrb- `` program '' -rrb- is offered to the website 's customers at the sole discretion of expedia , inc. , and is open only to individuals who have reached the legal age of majority in their respective province/territory of residence , have a valid email address , and have enrolled in the program .	[0]
2882	Expedia	0	[]	please click here to see the terms and conditions of the program .	[0]
2883	Expedia	0	[]	expedia allows points from selected loyalty programs -lrb- `` points programs '' -rrb- to be redeemed for certain travel-related goods and services on the website .	[0]
2884	Expedia	0	[]	if you use or register to use any points on the website these terms and conditions apply .	[0]
2885	Expedia	0	[]	to be eligible to use points on the website , you must have an expedia.com account , you must have an eligible account with the provider of the points program that is active and in good standing , and your purchase must exceed minimum transaction value for the use of your points -lrb- if any -rrb- .	[0]
2886	Expedia	0	[]	linking your account : for points programs other than expedia rewards -lrb- your expedia rewards account is automatically linked to your expedia.com account -rrb- , your points program account -lrb- `` account '' -rrb- will be linked to your expedia.com account during the registration process on the website .	[0]
2887	Expedia	0	[]	expedia reserves the right , in its sole discretion , to deny registration , de-link your account , or terminate your ability to use points on expedia.com for any reason .	[0]
2888	Expedia	0	[]	during and after registration , the points program provider may provide expedia with information about your account , including your points balance .	[0]
2889	Expedia	0	[]	redeeming points : there is no fee to redeem your points at expedia.com .	[0]
2890	Expedia	0	[]	points may only be redeemed for eligible purchases of expedia travel-related goods and services that expedia will determine in its discretion .	[0]
2891	Expedia	0	[]	your points program provider will deduct from your account balance the amount of points you elect to use toward your eligible purchase .	[0]
2892	Expedia	0	[]	you may not combine points from one points program provider with any other loyalty points from another provider to complete a single transaction .	[0]
